,content,author,date,retweets,likes,url
0,"Give a FREE Breakfast for your delivery rider, on us! Just order a McDo Breakfast Meal today, from 6am to 10am, via… https://t.co/8ZPDK8kWh2",McDo_PH,2021-03-15 22:13:47,46,93,1371585445637844992
1,"This March 16, order a McDo meal from McDelivery, GrabFood, and foodpanda, and your rider gets a FREE breakfast fro… https://t.co/s7nMyMlxIH",McDo_PH,2021-03-15 11:00:00,69,166,1371415883508289537
2,Yeh foodpanda walay boht chutya hai fazool service https://t.co/PXEFdghO3u,AngrryBirdd,2021-03-21 17:57:23,0,0,1373695246844895233
3,@nunupaws Hahahah nai nai bhook hartal nai just dont wanna eat.. ahh long story short we ordered lunch from foodpan… https://t.co/s998XckKbW,WoAiNi555,2021-03-21 17:56:08,0,0,1373694931156471816
4,"Why does foodpanda not deliver food to my bed
I don't order 90% of times just bcz I'll have to leave my bed and wal… https://t.co/GYmbUioYAW",brown_mani_,2021-03-21 17:51:54,0,10,1373693867694944257
5,@Raginaphalangee Tried many times and rated 1 star at foodpanda due to bad experience,jawadzz,2021-03-21 17:43:39,0,1,1373691792525295618
6,I have 5 Foodpanda Vouchers to give away. DM for details!,uncannyme__,2021-03-21 17:42:12,0,6,1373691425666252806
7,@uncannyme__ I have 5 Foodpanda Vouchers to give away. DM for details!,AligedlyAwesome,2021-03-21 17:39:44,0,0,1373690805228044288
8,foodpanda is life man uy,koyjadan,2021-03-21 17:25:21,0,1,1373687184142725123
9,"Where did all the ice-cream places go on foodPanda, I really wanted a falooda? 😭",Yeezus_Chwist,2021-03-21 17:12:27,0,0,1373683936866488320
10,Honestly fuck @foodpanda_pk. Deleting this app now. Banda bhooka reh ley.,ArshanShahid,2021-03-21 17:12:10,0,1,1373683867694067717
11,"looked through Careem now and foodpanda, then got up and made paratha rolls for everyone. That's what happens when… https://t.co/fleUGeJGyJ",doctorwhothefuc,2021-03-21 16:37:57,0,13,1373675255298949120
12,not me scrolling foodpanda at this hour to find tomyam for lunch esok :'),wrdahfzil,2021-03-21 16:24:59,0,0,1373671991475990528
13,"Now a @foodpanda_pk guy telephones me and says ""he will see"" if the rider can deliver it to the actual address or not...",anees_avis,2021-03-21 16:08:33,0,1,1373667856114724888
14,I booked an order for some other person and clearly wrote his/her address everywhere but @foodpanda_pk rider brough… https://t.co/xqckv7u5Fu,anees_avis,2021-03-21 16:07:23,0,2,1373667564270804992
15,All I do is scroll foodpanda for 30+ mins and never order and kill my appetite 😭🔫,yaarwolarka,2021-03-15 10:53:40,0,0,1371414289190432768
16,@_vodkantequila I was gonna say use foodpanda but I don't think they deliver in Behrang 😂,navvv_63,2021-03-15 10:51:35,0,1,1371413763648229377
17,Why is subway always so late. Foodpanda is saying my order is running late and it has already been longer than 30 m… https://t.co/Q4ccFewmLl,sheisfilming,2021-03-15 10:44:33,1,1,1371411994272788480
18,@kvdrei Hi @kvdrei ! Thank you for contacting foodpanda. Please DM us your concern so that we will assist you accordingly.,foodpandaPH,2021-03-15 10:42:52,0,1,1371411570882977792
19,"Cup of happiness ☕️

Have you had your Borneo Latte today? There’s still time! Find us on Grabfood, Foodpanda or Be… https://t.co/gvhuJFwA5C",TheBrewCrewMy,2021-03-15 10:32:54,1,4,1371409062227701767
20,@DhanakHashmi @alikeskin_tr @foodstreetpk @foodpanda_pk @nationalkapak @migrationology @FarhanaOberson… https://t.co/JsMHSObv5M,AbbasManzarSyed,2021-03-15 10:27:43,0,0,1371407756343832578
21,"MEXICAN FRIES 🍟 190/- PKR ONLY.

Timing 1 PM - 2 AM 

ORDER: FOODPANDA or 03242148438

Al-Badar Market Shop # 2 Blo… https://t.co/eSpRFPAeHK",momos_hut,2021-03-15 10:26:58,1,0,1371407568271183874
22,i want boulangerie’s matcha cookie 😢 bakit wala sa foodpanda!!!,jussadrienne,2021-03-15 10:15:47,0,0,1371404755495358464
23,can foodpanda bring back mcdo 😤😤,jaehyawnn,2021-03-15 10:15:33,0,0,1371404693692325890
24,The military has once again blocked mobile internet connections after the bloodiest night since the coup. With the… https://t.co/8kYP7GSs6c,KrASIAofficial,2021-03-15 10:00:11,8,50,1371400828272148481
25,"FoodPanda is now on board!! 

Enjoy your Panda Perks and welcome to the Unioil Family! 

Download Unioil Mobile app… https://t.co/V06FGSt3a4",unioil,2021-03-15 10:00:01,0,0,1371400787193077760
26,@FloresssRenzooo I don’t see it. I think booze shops on foodpanda are temporary closed,peachmirukutea,2021-03-15 10:00:00,0,0,1371400783007117317
27,"@izanpaiz @TCSMsia @GrabMY @foodpanda_my How does this work? I’m sorry, I blur. I don’t like in a condo, so I’m not… https://t.co/ZPpubReCSu",pelf81,2021-03-15 09:56:20,0,0,1371399860201529350
28,@ainvocado foodpanda / grabfood? :(,imndlaila,2021-03-15 09:54:52,0,0,1371399489966120963
29,Foodpanda is literally the worst app ever. Its like they want to be the worst app. So fed up.,mkbariar,2021-03-15 09:53:26,0,5,1371399131541897219
30,@DhanakHashmi @alikeskin_tr @foodstreetpk @foodpanda_pk @nationalkapak @migrationology @FarhanaOberson… https://t.co/3V704TPUiF,EmeraldValour,2021-03-15 09:48:42,0,0,1371397940263186434
31,@EmeraldValour @alikeskin_tr @foodstreetpk @foodpanda_pk @nationalkapak @migrationology @FarhanaOberson… https://t.co/ZdsF9Z6CjM,DhanakHashmi,2021-03-15 09:45:39,0,1,1371397170855821312
32,@pelf81 @TCSMsia Can approach @GrabMY @foodpanda_my for  rider identification to be left at the guard house before… https://t.co/GjhA9HNtzf,izanpaiz,2021-03-15 09:44:10,1,0,1371396798305038338
33,@foodpanda_my If you can't fix my problem then refund my money,bukanjimmy,2021-03-15 09:43:07,0,1,1371396531606016002
34,@DhanakHashmi @alikeskin_tr @foodstreetpk @foodpanda_pk @nationalkapak @migrationology @FarhanaOberson… https://t.co/d8BnoRrFKs,EmeraldValour,2021-03-15 09:38:19,0,0,1371395325072703488
35,@foodpandaPH @DtiPhilippines please check promos given by Foodpanda. For me it clearly violate and mislead its customers.,drewww0814,2021-03-15 09:36:25,0,0,1371394845810462720
36,@shzfuhat @shzfuhat Thanks for contacting foodpanda. We have sent you DM. Kindly reply to our direct message so we… https://t.co/snZc2LvK4X,foodpanda_my,2021-03-15 09:30:22,0,0,1371393325564059649
37,"Get ₱ 100.00 off your next meal with foodpanda! ⭐🍝🍕🍤🍔
Download the app here: https://t.co/urxv85kXJy #foodpanda… https://t.co/oGrKeCfZHf",unjustfixation,2021-03-15 09:30:04,0,1,1371393247830970371
38,Trashy app this year ☺️ @foodpanda_my,shzfuhat,2021-03-15 09:27:57,0,0,1371392716165181445
39,@drewww0814 @drewww0814 Thanks for contacting foodpanda. We have sent you DM. Kindly reply to our direct message so… https://t.co/iAcJRzXImr,foodpandaPH,2021-03-15 09:25:13,0,0,1371392028135849984
40,"not going to the office but yes to FoodPanda delivery downstairs.

I am officially stressed. THANK YOU LORD I GAVE… https://t.co/kxUqs7QuqJ",SheKindaTweets,2021-03-15 09:23:08,0,1,1371391503566663681
41,Those holding the Citi Cash Back and Citi Cash Back Platinum credit cards will be able to enjoy this promotion. https://t.co/7Xusi9BbGn,RinggitPlus,2021-03-15 09:15:18,0,1,1371389534118629378
42,i target tak nak order foodpanda/grabfood but then sis is streh so sis need foodz,ezreennabila_,2021-03-15 09:13:24,0,0,1371389055296937986
43,@somnogyu FOODPANDA?!#!$?#?2,loevyanrose,2021-03-15 09:12:11,0,0,1371388749322481664
44,foodpanda just gave me a flyer for grabfood haha oki,baekhyundere,2021-03-15 09:06:02,0,0,1371387200869257229
45,"Missing chaayé Chobara? 
Now you can enjoy our menu at home!

*For Takeaway &amp; Home delivery Call 
03 111 121 125*… https://t.co/0YyFpcHWE2",chaayechobara,2021-03-15 09:00:04,1,1,1371385699350548484
46,Enjoy a 50% discount or a maximum of ₱99 off when you order your favorite Goldilocks treats on foodpanda today! 🐼🍰… https://t.co/3i6LKUIkAQ,GoldilocksPH,2021-03-15 08:44:35,0,1,1371381800837083136
47,@ayanamifaerudo Let me seeee. Wara ha foodpanda 😬,withelights_on,2021-03-15 08:37:19,0,0,1371379973458595840
48,"@zachfaizal_ Hi @zachfaizal_, We are very sorry for making you feel this way.  kindly DM us and we will look into it right away",foodpanda_my,2021-03-15 08:24:39,0,0,1371376784722264067
49,"anyways, this bad bitch just walked away and dmed foodpanda, as i should 🥰",mikaellasgrr,2021-03-15 08:24:12,0,2,1371376671710875649
50,@annardi21 Are they listed on FoodPanda? Wanted to try since forever 😂,BarbzzK,2021-03-15 08:19:26,0,0,1371375473117171712
51,thank you foodpanda for giving me a cute rider 🏃🏻‍♀️🏃🏻‍♀️,dainsleiflover,2021-03-15 08:12:25,0,0,1371373706035961861
52,yall got foodpanda vouchers,ayraeonni,2021-03-15 08:08:11,0,0,1371372640972144643
53,"Here’s จ๊ะเอ๋ยำแซบ on foodpanda. Check out what they have!

https://t.co/xkQ6HGl4XA",gogo2499,2021-03-15 08:08:09,1,3,1371372635108433921
54,@csywoodz_96 dah lama tak minum starbucks. starbucks tak reachable using grabfood or foodpanda dari rumah i ni https://t.co/r7VGv5lQyc,Woodzseungyoun4,2021-03-15 07:55:56,0,0,1371369559362465793
55,"@dhillooon You sure? Because it said ""its about a star"" idk maybe it is a foodpanda type app we'll know soonnnn",Yumnahehe,2021-03-15 07:55:31,0,0,1371369453330575363
56,@dohuicas Buy naaaa discounted foodpanda 😂,ismainee,2021-03-15 07:51:07,0,1,1371368346474610690
57,"@arcticiji Hi @arcticiji! Thanks for contacting foodpanda.
We understand your concern and rest assured your feedbac… https://t.co/MiOH6TrDgg",foodpanda_my,2021-03-15 07:43:48,0,0,1371366506395746304
58,"@foodpanda_my , bring back your online banking options ☹️",arcticiji,2021-03-15 07:39:21,0,0,1371365385455296522
59,@DhanakHashmi @alikeskin_tr @foodstreetpk @foodpanda_pk @nationalkapak @migrationology @FarhanaOberson… https://t.co/7ILa7GDhR5,Ahsan_Shafiq,2021-03-15 07:31:03,0,1,1371363298508148736
60,"@foodpanda_my your team emailed me and didnt follow up ever since

@kpdnhep tolong bang https://t.co/hMB1XtF5iq",zachfaizal_,2021-03-15 07:27:16,0,0,1371362345696464897
61,"Discounts, deals daily with Foodpanda https://t.co/Pc1Ptw5B6y via @yahooph",LuzanoB,2021-03-15 07:21:52,0,0,1371360986364440580
62,@Ahsan_Shafiq @alikeskin_tr @foodstreetpk @foodpanda_pk @nationalkapak @migrationology @FarhanaOberson… https://t.co/9SEB8OLTf2,DhanakHashmi,2021-03-15 07:12:35,0,1,1371358650908999688
63,@acapness Hi @acapness We are sorry for the inconvenience that have caused to you. Kindly do let us know your conce… https://t.co/fzAWf8qC2M,foodpanda_my,2021-03-15 07:00:47,0,0,1371355681262071811
64,@DhanakHashmi @alikeskin_tr @foodstreetpk @foodpanda_pk @nationalkapak @migrationology @FarhanaOberson… https://t.co/LzLYbL9QjB,Ahsan_Shafiq,2021-03-15 07:00:42,0,2,1371355660932235264
65,it was a dog 👍 and i’ll post the video here aswell later when the dog is hopefully returned safely to his home beca… https://t.co/aiESHdhm2d,mohkxm,2021-03-15 06:58:48,1,7,1371355183213637634
66,@foodpanda_my yo I’ve paid for my food but there’s no order been made in the system. No platform for me to contact for customer service.,acapness,2021-03-15 06:57:05,0,0,1371354749698670594
67,@foodpanda_my memang teruk eh? No number to call for customer service 👎,adibmazri_,2021-03-15 06:42:42,0,0,1371351128533737475
68,"@zohaibshakir Hi Zohaib, we have responded to your query via Direct Message.",foodpanda_pk,2021-03-15 06:41:35,0,0,1371350847884513282
69,Foodpanda worker arrested for stealing delivery bag charged with assaulting officer - Coconuts https://t.co/nzVF25Je3h CROSSLINKER,CrosslinkerAi,2021-03-15 06:39:03,0,0,1371350210836721671
70,"Yennie at 11am: Eh i cant focus leh. I think i need to lunch n then do my work. Lets order foodpanda. 

Yennie afte… https://t.co/Y8zsJPFQiE",fadhilahere,2021-03-15 06:38:03,0,3,1371349958633213954
71,"Watch B Capital’s Trang Tran, East Ventures’ Melisa Irene, Beam’s Alan Jiang, and Foodpanda’s Pedram Assadi weigh i… https://t.co/rdAY9Mjgfa",tennouj,2021-03-15 06:31:44,0,0,1371348371210969089
72,"@foodpanda_pk 
Poor customer service.
I am following for my query from almost 2 months and to date your representat… https://t.co/93K4L2mbwG",zohaibshakir,2021-03-15 06:28:20,0,1,1371347513412878337
73,ebridey foodpanda,pambinaraoo,2021-03-15 06:22:40,0,0,1371346089878511617
74,"Watch B Capital’s Trang Tran, East Ventures’ Melisa Irene, Beam’s Alan Jiang, and Foodpanda’s Pedram Assadi weigh i… https://t.co/QZu5cCNDZS",techinasia,2021-03-15 06:21:08,0,3,1371345703671193602
75,This foodpanda chat agent you better don't play silly joke with me. Don't make me call and speak to your manager. 😑,m13nkoo,2021-03-15 06:20:44,0,1,1371345601577635844
76,"lol yesterday 4 foodpanda riders came here since lahi lahi nga store among gipalitan, now another 3.",Jhelianx,2021-03-15 06:16:49,0,0,1371344615509356546
77,"@Mooncakey94 @itschiemi @moonteatime @withjinwoo_com Thru grab or foodpanda, just search blackscoop shaw wack wack… https://t.co/pIp8vvK3aa",onlyparkjinwoo,2021-03-15 06:12:56,0,0,1371343638559563779
78,foodpanda i hate u im broke rn stop showingggg,karmaswh0rr,2021-03-15 06:12:50,0,0,1371343612378632195
79,"Promo is available for dine in, takeouts, and deliveries including Foodpanda! 🛵 Yes! Make sure to type in ""Happy 9t… https://t.co/Oy4HT59D8F",lunacafedvo,2021-03-15 06:09:21,2,1,1371342735332966402
80,@foodpanda_my copywriting direct translation from english? wkwkwk be creative and original please,ewanzme,2021-03-15 06:04:24,0,0,1371341490253787139
81,"First bts getting rigged,  next I order foodpanda and the payment was deducted but i didn't received anything??? An… https://t.co/CAlMsDJrwt",minmeowgi__,2021-03-15 05:51:57,0,1,1371338357830131714
82,@mistresslydya Foodpanda?,HalfLif00058413,2021-03-15 05:34:09,0,1,1371333877780770822
83,"@foodpanda_my hi foodpanda. Harini dua dua transaction order saya after payment dah buat, tapi order tak accepted.… https://t.co/oasN6Pvgdi",_fvvna,2021-03-15 05:31:43,0,0,1371333268272934920
84,"@HungryMoti Hi @HungryMoti, We are sorry about the inconvenience. Kindly DM us with your concern. Waiting for your reply.",foodpanda_my,2021-03-15 05:25:26,0,0,1371331685514678273
85,Foodpanda is the key 😁,nnaaiiimmm,2021-03-15 05:24:28,0,0,1371331442190393347
86,"@RealLadyJo Hi @RealLadyJo! Thanks for contacting foodpanda.
We are extremely very sorry for the inconvenience and… https://t.co/MkFwmttO6J",foodpandaPH,2021-03-15 05:22:03,0,0,1371330834649788416
87,"@foodpanda_my hey FP, why this problem keep happening? You already deduct money from account but I didnt receive my… https://t.co/fu1ImnopNN",HungryMoti,2021-03-15 05:18:54,0,1,1371330039824871424
88,"Wtf la dah 4 consecutive orders kena cancel guna foodpanda 

Zzz",moshamora,2021-03-15 05:14:21,0,0,1371328895245447168
89,@idkifamroodorno @ghauraghaura All these food joints popping up on this street between Disco and Maskan are the rea… https://t.co/L6MbKH7OI7,fhdumr,2021-03-15 05:11:52,0,1,1371328271149899776
90,srsly. how come @foodpanda_my alrdy deducted the payment on my acc but the orders weren't being proceed? this is frustrating omg.,zeethepeaches,2021-03-15 05:11:31,0,0,1371328181588828165
91,"@xtianbautista Uyyy craving kuya? Hahaha...

I tried these two... So far they're the closests to authentic indonesi… https://t.co/22j8drwgCG",helloKReYzie,2021-03-15 05:05:36,0,1,1371326694930272258
92,"Weekdays become fun with #ABL and #Foodpanda! 
Enjoy up to 35% off on selected #ABLVISACards while ordering from Fo… https://t.co/eJILTJtw2L",ABLpk,2021-03-15 05:00:15,1,5,1371325348869193732
93,if your restaurant is super duper busy that it causes an hour delay to the deliveries i think you should just diasb… https://t.co/PhM0cHBVEd,shaniaaalau,2021-03-15 04:47:51,0,1,1371322226834743301
94,The Foodpanda worker who was arrested for stealing his own delivery bag during a shift in January has been charged… https://t.co/y2o58njzGi,CoconutsHK,2021-03-15 04:46:54,11,12,1371321987654553600
95,"@BFMradio @MrRich @arvindhyuvaraj @slytherchris I use foodpanda self pickup feature, no need to pay delivery fees a… https://t.co/ZKPRxNY1pl",srawala,2021-03-15 04:46:36,0,1,1371321912492650496
96,"Pag bored and alone, do not open foodpanda :(",sweetembernine,2021-03-15 04:46:17,0,1,1371321834516324355
97,"@hanaamani Mhmm I don’t really use foodpanda but yes, my moneyyy 💸",AliaAzahar,2021-03-15 04:46:01,0,0,1371321766430138369
98,Make your Monday extraordinary with HK's dishes. Our new PASAY BRANCH is now OPEN FOR DELIVERY! We are  located at… https://t.co/DrBKHiAIpa,HK_noodles,2021-03-15 04:42:57,0,0,1371320995202572295
99,Yeay manage to use foodpanda voucher today :'' pasta panas i'm waiting for you ehekk,al1together_,2021-03-15 04:37:24,1,0,1371319595429027840
100,Mygad wala na lock akon phone i am literally one click away from ordering 2k+ pesos worth of arrozcaldo sa foodpanda ljc,jibongz,2021-03-15 04:35:49,0,6,1371319200325627909
101,Ordered @foodpanda_my and received shits.. wtf is this? Semuanya tumpah kat dalam terus inedible! Definitely salah… https://t.co/DXtMq58lC3,eezaleeza,2021-03-15 04:29:37,0,2,1371317636470956033
102,Foodpanda app isnt working 😔💔,lovelywonhee,2021-03-15 04:26:28,0,0,1371316847233040387
103,@sermerah 🤣 foodpanda,qis_izz99,2021-03-15 04:23:30,0,0,1371316099774513156
104,foodpanda or grabfood?,SarahNaz_,2021-03-15 03:59:11,0,1,1371309980595326978
105,@eventhoerizon FoodPanda search engine == horse $h!t,patriciannef,2021-03-15 03:54:57,0,1,1371308912276774913
106,@DhanakHashmi @alikeskin_tr @foodstreetpk @foodpanda_pk @nationalkapak @migrationology @FarhanaOberson… https://t.co/3j1SqvtVzg,Dmkt1,2021-03-15 03:49:08,0,1,1371307448762568708
107,"Are you on a Lenten diet?

We have several seafood dishes and some can be served with tofu instead of meat. Let us… https://t.co/yhYyZOpQSe",samesameph,2021-03-15 03:42:00,1,2,1371305654346915841
108,"Delivery is also available via GrabFood, foodpanda, and GCash.",KFCPhilippines,2021-03-15 03:30:05,3,10,1371302656925331459
109,"Thank you foodpanda naka 3 free voucher ako 😍. 120, 70 and 70 ulit 😎 https://t.co/U3te8AcTa5",nistymalto,2021-03-15 03:26:57,0,0,1371301867536322562
110,@kagevrs yea sure via foodpanda,bfyami,2021-03-15 02:59:33,0,0,1371294973056872452
111,Sampai sekarang duit foodpanda tak masuk masuk balik. Haha takpala foodpanda. Its time to say goodbye. You might lo… https://t.co/8ALxXvJ9Ma,jntlfrz,2021-03-15 02:50:51,0,0,1371292781436563456
112,@MARKW0N foodpanda,vmqrie,2021-03-15 02:44:28,0,4,1371291176137986049
113,"My phone 16 gb:
- Whatsapp
- instagram
- twitter
- waze
- lazada
- shopee
- BB
- Outlook
- maybank 
- vlive
- foodp… https://t.co/DKMyidz8B6",mohd_sz,2021-03-15 02:13:59,0,1,1371283503619350528
114,@SeraphHere Hi @SeraphHere! We are really sorry for the inconvenience. May we know your concern in detail via DM so… https://t.co/cPaXM6qU0Y,foodpanda_my,2021-03-15 02:13:06,0,1,1371283282915160066
115,"Pernah order thru foodpanda once je, tu pun order pizza hut. Definitely cheaper than walk-in price sbb ada 50% off.… https://t.co/jVCNyFrfS4",ziera823,2021-03-15 02:11:48,0,0,1371282954274533377
116,"@McDMalaysia @foodpanda_my 
Hello, I don't know who's fault is it, but what is this packaging? First picture upon r… https://t.co/5r6Tufk2xg",SeraphHere,2021-03-15 02:09:43,0,0,1371282430745743361
117,foodpanda where is our food?,MiaSaraNasuha,2021-03-15 02:01:11,7,118,1371280284423913477
118,"Our Chicken Inasal Family Size Pecho is great for the whole family! Get it via GrabFood, foodpanda, and Mang Inasal… https://t.co/7ESTILqXCX",iammanginasal,2021-03-15 02:00:01,0,0,1371279991250550788
119,A Korean meal is not complete without KIMCHI 😉 Get 500g of kimchi for only P190 here at #SeoulTrainPH… https://t.co/7IrZqMWvNH,seoultrainph,2021-03-15 02:00:00,0,5,1371279985206390789
120,"foodpanda na may PH sa handle gawa kayo ng Bot na Filipino. Kakaloka:@foodpandaPH
We are sorry to inform you that w… https://t.co/NccGDd1eol",MareBing,2021-03-15 01:34:23,0,0,1371273540725448705
121,Enjoy Organic Brown Rice from an agricultural conservation area helping farmers in Bulacan preserve their land and… https://t.co/tjEQu4kUht,REIDersOfficial,2021-03-15 00:56:41,27,58,1371264051049807874
122,"Let us know how you want your egg yolk in your favorite Rakenrola beef tapa. Runny or well done, we got you covered… https://t.co/jT4KeSM2Rl",Rakenrola1,2021-03-15 00:05:10,0,0,1371251086317785088
123,@pakiculer yes im terrified of a fucking foodpanda delivery guy,mohkxm,2021-03-15 00:04:44,0,0,1371250979958587392
124,Also make iced latte available sa grab/foodpanda https://t.co/eXbYLDD6ez,lexaliko,2021-03-14 22:22:53,0,0,1371225348134772742
125,"CRISPY CHICKEN BROAST 250/- PKR ONLY.

Timing 1 PM - 2 AM 

ORDER: FOODPANDA or 03242148438

Al-Badar Market Shop #… https://t.co/OHodVaBTKV",momos_hut,2021-03-14 22:05:52,1,1,1371221062667632643
126,@DhanakHashmi @alikeskin_tr @foodstreetpk @foodpanda_pk @nationalkapak @migrationology @FarhanaOberson… https://t.co/uEmBnYZQKW,YNWA_Islooboy,2021-03-14 21:52:01,0,1,1371217580057366529
127,@AteebGul Hello Ateeb! Thank you for contacting foodpanda. Kindly DM us your query so that we can help you correspondingly.,foodpanda_pk,2021-03-14 21:43:33,0,0,1371215449325764616
128,@foodpanda_pk Hello. My order placed with KFC took an hour in preparation. Then the rider told me he will deliver i… https://t.co/of1J7e68lv,AteebGul,2021-03-14 21:39:01,0,0,1371214306470199299
129,i’ve just seen a foodpanda rider steal a cat from our street through my house’s security cameras. idk if it was a s… https://t.co/JMdEwmaYJ1,mohkxm,2021-03-14 20:58:05,0,6,1371204006152929281
130,Get ₱ 100.00 off your next meal with foodpanda! https://t.co/fhHS2LVbrZ,idqxv,2021-03-14 19:49:07,0,2,1371186650789728256
131,nagde-deliver yung foodpanda this late? or no?,yoongiibae,2021-03-14 19:39:37,0,0,1371184261554864130
132,My two orders were cancelled by @foodpanda_pk . The e-mail &amp; message on the app says that pandamart ran out of an i… https://t.co/kuNQaFKkpH,SSanwar87,2021-03-14 18:54:32,0,0,1371172913672564737
133,@mymoonsoju Oh no haha there's gotta be some soba in some app like foodpanda.,cookieming99,2021-03-14 18:48:42,0,0,1371171447507279880
134,"@RapporteurUn @DrSasa22222 @Reuters @Juarawee @CNN @BBCNewsAsia @RFABurmese

Let’s wait and see whether true or fak… https://t.co/9CAepe98C2",Evelyn_EuEu,2021-03-14 18:26:51,0,0,1371165945821945860
135,does foodpanda deliver sleep?,dedbrownlad,2021-03-14 18:26:25,6,22,1371165839269978115
136,"@rachemonpheebs Where are u?, lets abang foodpanda sent delivery🤪",zack54822744,2021-03-14 18:17:10,0,0,1371163508314828800
137,I've put food for myself in foodpanda ka cart bas mangwanay ki himat nae hori,jayyeffkay,2021-03-14 18:04:40,0,0,1371160362737885189
138,@4NGEL1N4 sebab tu ramai rela buat grab or foodpanda.. duit dapat same amount but less bs and can work at your own… https://t.co/4g3hJbAMhv,RidhuanSazuki,2021-03-14 17:57:24,5,26,1371158534042230785
139,"Emir Biryani
Order on Swiggy. Rate us and get a free food on your next order.  #swiggy #pune #zomato #fooddelivery #foodpanda",MMazharr,2021-03-14 17:45:38,1,0,1371155574113509377
140,does foodpanda still work at 1am,yumekotabami,2021-03-14 17:15:19,0,0,1371147945941245952
141,Is foodpanda's customer service really that bad?,harumiltch,2021-03-14 17:10:18,0,0,1371146680943271936
142,"Once you delete @foodpanda_pk app from your phone, you become rich.",fknsan,2021-03-14 17:09:11,2,7,1371146402655473664
143,"@ChAbdurRehman Hi Abdur Rehman,
We have responded to your query via Direct Message.",foodpanda_pk,2021-03-14 16:45:02,0,0,1371140323301322765
144,"adulting tips 101: student-friendly (18y/o+)
✨track your expenses 
▫️i use money manager app
✨cashback while u shop… https://t.co/GP1m4RURze",springday_twtt,2021-03-14 16:22:10,3,7,1371134569668169730
145,@4NGEL1N4 Foodpanda 9k.,mhdfdl_,2021-03-14 16:06:05,0,1,1371130523473514500
146,@ZafarJdc I m rider in foodpanda. I will join with u as foodpapa rider,Muhamma39549658,2021-03-14 16:02:53,0,0,1371129717798080512
147,@Am_Zuha then u must join any restaurants or foodpanda 🤣🤣🤣🤣,lifeZpi,2021-03-14 15:59:29,0,0,1371128860234936327
148,Foodpanda is public listed. If companies have (+) unit economics before SG&amp;A then its a viable business as fixed co… https://t.co/2BcxkOKeJp,andreteow,2021-03-14 15:54:06,0,0,1371127506154049538
149,Late night cravings. 12 am. Chowking hahahaha via foodpanda😅,pauric19quits,2021-03-14 15:50:43,0,0,1371126653678587905
150,"@khalidkarim Good choice, foodpanda charges to expensive for me",farhansenrist,2021-03-14 15:33:54,0,0,1371122421567086593
151,@spudsyallday @spudsyallday  We are extremely sorry for the inconvenience caused. Please know that because of your… https://t.co/JKlsEhiBZc,foodpanda_my,2021-03-14 15:32:50,0,1,1371122155593809925
152,"My order was finally delivered but it's cold and soggy now.
It's not the delivery guys fault coz he was waiting for… https://t.co/SsT5v3QzLe",spudsyallday,2021-03-14 15:27:16,1,4,1371120753555378182
153,"@Bhuut_ Yes, and check foodpanda Hattrick deal too",soulnobody,2021-03-14 15:26:01,0,1,1371120438399660037
154,"LOCOMOTIVE XYZ
Foodpanda delivaryman was stopped on the street by Junta’s terrorist group .They checked his phone i… https://t.co/K3orCBsiDb",LinnLetMoeOo1,2021-03-14 15:20:07,0,0,1371118955721498629
155,"LOCOMOTIVE XYZ
Foodpanda delivaryman was stopped on the street by Junta’s terrorist group .They checked his phone i… https://t.co/5XcWsVCXZS",KyisinStella,2021-03-14 15:19:58,81,39,1371118917687652360
156,We also have foodpanda rider making 4k per month if they work hard https://t.co/vIdtCzmeeO,fadzalridzqan_,2021-03-14 15:03:20,0,0,1371114731931533314
157,"@foodpanda_my Done Dm, thankyou.",Nitahh__,2021-03-14 14:56:00,0,0,1371112883170414594
158,I just want to say that FoodPanda &gt; GrabFood,HussySays,2021-03-14 14:46:33,0,1,1371110506354765830
159,Yay .. can order Grab or FoodPanda https://t.co/AX6LNiOekI,madagas32666042,2021-03-14 14:45:20,0,0,1371110202192322562
160,"@Nitahh__ Hi @Nitahh__, We are sorry about the inconvenience. Kindly DM us with your concern. Waiting for your reply.",foodpanda_my,2021-03-14 14:44:38,0,0,1371110026505560066
161,@nizamzayn_ Foodpanda,Luqqman_H,2021-03-14 14:35:42,0,0,1371107776118722565
162,Random consignees from our sdd bound to start on Tuesday will have 1 foodpanda coupon each! We hope that the receiv… https://t.co/6cY8iuvBtu,koreyeahgoodies,2021-03-14 14:33:17,0,10,1371107167093231617
163,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/w8eh476Mr1,EiShwes62207499,2021-03-14 14:25:40,146,61,1371105250606784515
164,RM0 We're sorry your order was delayed. We've added RM5.0 to your wallet to show our apologies. Think of us next ti… https://t.co/h5jZiXV9t6,Nitahh__,2021-03-14 14:20:29,0,0,1371103947839078406
165,God I HATE FOODPANDA,sukaina_ali,2021-03-14 14:18:32,0,1,1371103456342257671
166,@foodpanda_my Done. Thanks.,faixxpeuh,2021-03-14 14:17:03,0,0,1371103081040019456
167,rain stop crying over a movie naa pa kay atubangon na foodpanda rider 💀,rainoIogy,2021-03-14 14:16:04,0,1,1371102836432334850
168,@faixxpeuh Hi faixxpeuh! We are really sorry for the inconvenience. Kindly DM us with the order code or foodpanda r… https://t.co/gUWJtLEb55,foodpanda_my,2021-03-14 14:13:30,0,0,1371102188689354752
